1.75 9.1353 -4.0678 -9.8515 -1.717
1.76 3.0477 9.5243 1.2459 -9.9221
1.77 3.6247 -9.32 -1.8327 9.8306
1.78 2.7738 -9.6076 0.026632 10
1.79 8.6615 -4.9979 -10 0.030157
1.8 9.7508 -2.2184 -8.944 -4.4726
1.81 9.5587 -2.9378 -9.3654 -3.5057
1.82 9.7306 2.3057 -5.5357 -8.3281
1.83 9.261 -3.7727 -9.7509 -2.218
1.84 9.9646 0.84114 -6.7059 -7.4182
1.85 2.7976 9.6007 1.3832 -9.9039
1.86 5.3323 -8.4597 -5.6133 8.2759
1.87 8.7034 -4.9245 -9.9993 -0.11717
1.88 5.4545 8.3814 -0.2466 -9.997
1.89 2.1306 -9.7704 1.3588 9.9073
1.9 9.9054 -1.372 -8.3776 -5.4604
1.91 9.787 -2.053 -8.8385 -4.6778
1.92 7.5024 6.6116 -1.9509 -9.8079
1.93 9.9902 0.44157 -7.0196 -7.1221
1.94 9.2901 -3.7005 -9.7231 -2.337
1.95 9.1353 -4.0678 -9.8515 -1.717
1.96 9.324 3.6144 -4.4734 -8.9436
1.97 6.1546 -7.8817 -7.2584 6.8787
1.98 7.9636 -6.0483 -9.7283 2.3152
1.99 10 -0.015795 -7.374 -6.7545
2 5.3238 -8.4651 -5.5953 8.2881
2.01 9.8166 1.9062 -5.8572 -8.1051
2.02 3.8624 -9.224 -2.3642 9.7165
2.03 6.2628 -7.7959 -7.4573 6.6625
2.04 6.0108 -7.9919 -6.9868 7.1543
2.05 9.8041 -1.9696 -8.7842 -4.7789
2.06 9.7968 2.0058 -5.7772 -8.1624
2.07 9.8531 1.7075 -6.0166 -7.9875
2.08 9.324 3.6144 -4.4734 -8.9436
2.09 9.9464 -1.0342 -8.1364 -5.8138
2.1 8.5881 -5.123 -9.9959 0.28507
2.11 8.7034 -4.9245 -9.9993 -0.11717
2.12 9.9856 0.53711 -6.945 -7.195
2.13 2.4176 9.7034 1.5873 -9.8732
2.14 9.9976 -0.21691 -7.5279 -6.5826
2.15 8.0808 -5.8907 -9.8076 1.952
2.16 8.6308 -5.0507 -9.9991 0.13721
2.17 5.8056 -8.1422 -6.5862 7.5247
2.18 6.4116 -7.674 -7.7226 6.3531
2.19 4.6758 -8.8395 -4.1856 9.0819
2.2 8.4688 5.3179 -3.0649 -9.5187
2.21 2.5247 9.6761 1.5303 -9.8822
2.22 7.8686 6.1713 -2.337 -9.7231
2.23 8.6545 5.0099 -3.3229 -9.4318
2.24 4.8035 8.7708 0.19457 -9.9981
2.25 9.9479 1.0198 -6.5647 -7.5435
2.26 8.4073 5.4145 -2.9835 -9.5446
2.27 7.2654 -6.8712 -9.0232 4.3106
2.28 3.0243 -9.5317 -0.5114 9.9869
2.29 6.0536 -7.9596 -7.0683 7.0738
2.3 4.7093 8.8217 0.25565 -9.9967
2.31 8.9221 4.5161 -3.7329 -9.2771
2.32 3.2613 -9.4532 -1.0283 9.947
2.33 5.0077 -8.6558 -4.9159 8.7082
2.34 8.0051 -5.9932 -9.7578 2.1875
2.35 7.721 6.355 -2.177 -9.7602
2.36 9.3177 3.6304 -4.4603 -8.9502
2.37 3.2711 -9.4499 -1.0497 9.9447
2.38 5.6935 -8.2209 -6.3615 7.7156
2.39 9.3976 -3.4183 -9.6036 -2.7875
2.4 4.3363 -9.0109 -3.4279 9.3941
2.41 9.1133 4.1168 -4.0619 -9.1379
2.42 3.1716 9.4837 1.1769 -9.9305
2.43 8.9718 4.4166 -3.8151 -9.2436
2.44 4.6108 -8.8736 -4.0412 9.1471
2.45 2.7005 -9.6285 0.18225 9.9983
2.46 6.3047 -7.7621 -7.533 6.5768
2.47 4.1058 -9.1183 -2.9105 9.5671
2.48 9.3177 3.6304 -4.4603 -8.9502
2.49 6.3572 7.7192 -0.92516 -9.9571
2.5 8.7106 4.9118 -3.4047 -9.4025
2.51 2.5195 -9.6774 0.56257 9.9842
2.52 8.0873 -5.8818 -9.8117 1.9316
2.53 8.5568 -5.175 -9.9923 0.39247
2.54 6.981 -7.16 -8.6366 5.0408
2.55 2.6716 9.6365 1.4515 -9.8941
2.56 5.4713 8.3705 -0.25843 -9.9967
2.57 9.8492 -1.7299 -8.6246 -5.0612
2.58 4.1167 9.1133 0.6265 -9.9804
2.59 9.8661 -1.631 -8.5573 -5.1742
2.6 7.5784 -6.5244 -9.3855 3.4514
2.61 9.4356 3.312 -4.72 -8.816
2.62 7.5024 6.6116 -1.9509 -9.8079
2.63 9.06 4.2329 -3.9665 -9.1797
2.64 3.0243 -9.5317 -0.5114 9.9869
2.65 9.4356 3.312 -4.72 -8.816
2.66 3.5391 9.3528 0.96818 -9.953
2.67 5.8572 -8.1051 -6.6883 7.4341
2.68 2.5834 -9.6605 0.42888 9.9908
2.69 8.8105 4.7302 -3.5556 -9.3465
2.7 8.5568 -5.175 -9.9923 0.39247
2.71 2.7738 -9.6076 0.026632 10
2.72 6.7517 -7.3766 -8.2894 5.5934
2.73 9.979 0.64829 -6.8578 -7.2781
2.74 2.4451 -9.6965 0.71726 9.9742
2.75 8.8629 4.6312 -3.6377 -9.3149
2.76 5.1709 -8.5593 -5.2691 8.4992
2.77 4.4825 8.9391 0.40023 -9.992
2.78 3.0477 9.5243 1.2459 -9.9221
2.79 7.2472 6.8904 -1.7013 -9.8542
2.8 7.8802 6.1565 -2.3498 -9.72
2.81 4.0476 -9.1442 -2.7798 9.6059
2.82 4.5964 8.881 0.32807 -9.9946
2.83 1.9885 -9.8003 1.6421 9.8643
2.84 8.1685 -5.7685 -9.8587 1.6752
2.85 7.4457 -6.6755 -9.2404 3.8229
2.86 5.8056 -8.1422 -6.5862 7.5247
2.87 7.7329 6.3405 -2.1897 -9.7573
2.88 5.9833 8.0125 -0.63317 -9.9799
2.89 3.152 9.4903 1.1879 -9.9292
2.9 7.9636 -6.0483 -9.7283 2.3152
2.91 9.6018 -2.794 -9.2867 -3.709
2.92 9.6464 -2.6358 -9.1967 -3.9268
2.93 5.151 8.5713 -0.036584 -9.9999
2.94 8.1484 5.7969 -2.6591 -9.64
2.95 2.5733 -9.6632 0.45019 9.9899
2.96 9.1662 -3.9976 -9.8296 -1.8384
2.97 9.5786 -2.8723 -9.3299 -3.5989
2.98 9.1402 -4.0567 -9.8481 -1.7364
2.99 7.7022 -6.3778 -9.5087 3.0958
3 9.2843 3.7151 -4.3912 -8.9843
3.01 5.3772 -8.4312 -5.7081 8.2108
3.02 9.7968 2.0058 -5.7772 -8.1624
3.03 9.9722 0.74455 -6.7821 -7.3487
3.04 5.4919 -8.357 -5.948 8.0387
3.05 3.8033 -9.2485 -2.2318 9.7478
3.06 9.5313 3.0256 -4.9529 -8.6873
3.07 5.8056 -8.1422 -6.5862 7.5247
3.08 6.7423 7.3852 -1.2453 -9.9222
3.09 9.7478 -2.2315 -8.9523 -4.4561
3.1 9.0127 -4.3326 -9.9221 -1.2459
3.11 7.2582 -6.8788 -9.014 4.3298
3.12 6.981 -7.16 -8.6366 5.0408
3.13 9.6243 -2.7151 -9.2423 -3.8183
3.14 9.891 -1.4726 -8.448 -5.3509
3.15 6.934 -7.2055 -8.5679 5.1566
3.16 8.839 -4.6767 -9.9818 -0.60249
3.17 2.637 -9.646 0.31631 9.995
3.18 8.6308 -5.0507 -9.9991 0.13721
3.19 8.2907 5.5914 -2.8339 -9.59
3.2 6.1122 -7.9146 -7.1791 6.9613
3.21 8.5879 5.1233 -3.2281 -9.4646
3.22 7.9151 -6.1116 -9.692 2.4629
3.23 6.4038 -7.6806 -7.7089 6.3697
3.24 9.8638 -1.6446 -8.5666 -5.1587
3.25 4.9146 8.709 0.12168 -9.9993
3.26 4.3363 -9.0109 -3.4279 9.3941
3.27 5.0421 8.6358 0.036858 -9.9999
3.28 9.9463 1.0353 -6.5525 -7.5542
3.29 5.4389 -8.3916 -5.8375 8.1193
3.3 7.4831 -6.6335 -9.2826 3.7193
3.31 6.5098 -7.5909 -7.8921 6.1412
3.32 5.9086 -8.0677 -6.7891 7.3422
3.33 5.3656 8.4386 -0.18423 -9.9983
3.34 10 -0.015795 -7.374 -6.7545
3.35 9.3703 -3.4925 -9.6366 -2.6712
3.36 9.6767 2.5223 -5.3607 -8.4417
3.37 6.0616 -7.9534 -7.0837 7.0585
3.38 4.7316 -8.8098 -4.3094 9.0238
3.39 6.906 7.2323 -1.3882 -9.9032
3.4 4.4643 8.9482 0.4117 -9.9915
3.41 8.0913 5.8763 -2.5912 -9.6585
3.42 9.7663 -2.1491 -8.9002 -4.5593
3.43 9.8041 -1.9696 -8.7842 -4.7789
3.44 8.2881 -5.5953 -9.9164 1.29
3.45 8.8098 -4.7316 -9.9877 -0.49666
3.46 7.0352 -7.1068 -8.7141 4.9055
3.47 8.7018 4.9274 -3.3917 -9.4073
3.48 9.5676 2.9088 -5.0478 -8.6325
3.49 6.9415 -7.1983 -8.579 5.1382
3.5 8.3212 -5.546 -9.9299 1.1821
3.51 2.7638 -9.6105 0.048023 9.9999
3.52 9.9957 -0.29472 -7.587 -6.5144
3.53 5.8832 8.0863 -0.55773 -9.9844
3.54 9.8854 1.5098 -6.1748 -7.8658
3.55 9.9054 -1.372 -8.3776 -5.4604
3.56 9.891 -1.4726 -8.448 -5.3509
3.57 8.3445 5.5108 -2.9022 -9.5696
3.58 3.8033 -9.2485 -2.2318 9.7478
3.59 4.279 -9.0383 -3.2994 9.44
3.6 3.6247 -9.32 -1.8327 9.8306
3.61 5.6795 8.2307 -0.40759 -9.9917
3.62 6.5098 -7.5909 -7.8921 6.1412
3.63 9.9998 0.063009 -7.3134 -6.8201
3.64 7.2582 -6.8788 -9.014 4.3298
3.65 9.1402 -4.0567 -9.8481 -1.7364
3.66 8.2422 -5.6627 -9.8959 1.4389
3.67 5.5363 -8.3276 -6.04 7.9699
3.68 8.3212 -5.546 -9.9299 1.1821
3.69 5.7819 8.159 -0.48254 -9.9884
3.7 3.4174 9.398 1.038 -9.946
3.71 9.9799 0.63299 -6.8698 -7.2668
3.72 9.1353 -4.0678 -9.8515 -1.717
3.73 7.8797 -6.1571 -9.6642 2.5698
3.74 7.6222 -6.4732 -9.4305 3.3266
3.75 7.2582 -6.8788 -9.014 4.3298
3.76 8.1216 -5.8344 -9.8323 1.8239
3.77 7.8797 -6.1571 -9.6642 2.5698
3.78 5.2417 8.5161 -0.098527 -9.9995
3.79 5.0421 8.6358 0.036858 -9.9999
3.8 8.2256 5.6869 -2.7529 -9.6136
3.81 7.9569 -6.057 -9.7235 2.3355
3.82 8.1484 5.7969 -2.6591 -9.64
3.83 3.9799 -9.1739 -2.6278 9.6486
3.84 6.9932 7.1481 -1.4661 -9.8919
3.85 8.1484 5.7969 -2.6591 -9.64
3.86 5.4834 -8.3625 -5.9305 8.0517
3.87 6.3047 -7.7621 -7.533 6.5768
3.88 9.9259 1.2149 -6.4098 -7.6756
3.89 2.8268 -9.5921 -0.086339 9.9996
3.9 9.7023 2.4219 -5.4418 -8.3897
3.91 6.5586 -7.5488 -7.9747 6.0337
3.92 4.8212 8.761 0.18298 -9.9983
3.93 6.92 7.219 -1.4006 -9.9014
3.94 6.7423 7.3852 -1.2453 -9.9222
3.95 9.1944 3.9322 -4.2134 -9.069
3.96 9.883 1.5255 -6.1623 -7.8757
3.97 8.399 -5.4275 -9.9571 0.92531
3.98 2.196 -9.7559 1.2269 9.9244
3.99 4.2699 -9.0426 -3.2789 9.4472
4 9.9374 1.1172 -6.4875 -7.61
4.01 8.3602 -5.487 -9.9443 1.0537
4.02 8.7568 4.829 -3.4736 -9.3773
4.03 6.4038 -7.6806 -7.7089 6.3697
4.04 9.8136 1.922 -5.8445 -8.1143
4.05 8.1685 -5.7685 -9.8587 1.6752
4.06 3.2949 9.4416 1.1076 -9.9385
4.07 9.347 -3.5545 -9.6634 -2.5728
4.08 6.1042 -7.9208 -7.164 6.9769
4.09 6.8944 -7.2434 -8.509 5.2533
4.1 6.3047 -7.7621 -7.533 6.5768
4.11 5.4919 -8.357 -5.948 8.0387
4.12 3.7801 9.258 0.82775 -9.9657
4.13 8.4785 5.3024 -3.0779 -9.5145
4.14 7.7452 -6.3254 -9.5488 2.9699
4.15 4.3934 -8.9832 -3.5559 9.3464
4.16 8.0873 -5.8818 -9.8117 1.9316
4.17 9.9035 -1.3858 -8.3873 -5.4454
4.18 9.3188 -3.6277 -9.6939 -2.4552
4.19 5.7974 -8.148 -6.5699 7.539
4.2 5.1081 -8.597 -5.1336 8.5817
4.21 2.2897 9.7343 1.6548 -9.8621
4.22 6.502 -7.5976 -7.8789 6.1582
4.23 5.0246 8.646 0.048531 -9.9999
4.24 4.4643 8.9482 0.4117 -9.9915
4.25 7.7955 6.2634 -2.2569 -9.742
4.26 8.4816 -5.2974 -9.979 0.64843
4.27 5.8056 -8.1422 -6.5862 7.5247
4.28 5.5447 -8.3221 -6.0573 7.9567
4.29 6.2128 -7.8359 -7.366 6.7633
4.3 9.3624 3.5137 -4.5557 -8.902
4.31 9.2015 -3.9157 -9.8023 -1.9784
4.32 2.8896 -9.5734 -0.22081 9.9976
4.33 4.2699 -9.0426 -3.2789 9.4472
4.34 5.9833 8.0125 -0.63317 -9.9799
4.35 9.9799 0.63299 -6.8698 -7.2668
4.36 3.7439 -9.2727 -2.0991 9.7772
4.37 9.2315 -3.8445 -9.7773 -2.0985
4.38 8.8629 4.6312 -3.6377 -9.3149
4.39 2.0544 -9.7867 1.5111 9.8852
4.4 3.8717 -9.2201 -2.3852 9.7114
4.41 6.0108 -7.9919 -6.9868 7.1543
4.42 9.3938 3.4289 -4.6248 -8.8663
4.43 7.6574 6.4315 -2.1099 -9.7749
4.44 9.9264 -1.2109 -8.2635 -5.6316
4.45 4.1167 9.1133 0.6265 -9.9804
4.46 9.8492 -1.7299 -8.6246 -5.0612
4.47 5.5889 -8.2924 -6.1483 7.8866
4.48 8.0222 5.9703 -2.5106 -9.6797
4.49 9.9035 -1.3858 -8.3873 -5.4454
4.5 9.2434 3.8157 -4.3089 -9.0241
4.51 3.393 -9.4068 -1.3185 9.9127
4.52 9.4549 -3.2564 -9.5279 -3.0363
4.53 4.0476 -9.1442 -2.7798 9.6059
4.54 4.1353 9.1049 0.61515 -9.9811
4.55 3.2711 -9.4499 -1.0497 9.9447
4.56 6.8395 -7.2953 -8.4258 5.3857
4.57 3.5044 -9.3658 -1.5653 9.8767
4.58 7.8374 -6.2108 -9.6295 2.6968
4.59 5.1081 -8.597 -5.1336 8.5817
4.6 9.9829 -0.58445 -7.8052 -6.2513
4.61 7.3424 6.789 -1.7926 -9.838
4.62 8.4051 -5.418 -9.959 0.90488
4.63 9.834 -1.8147 -8.6817 -4.9627
4.64 9.0674 4.2169 -3.9796 -9.174
4.65 9.9259 1.2149 -6.4098 -7.6756
4.66 4.3934 -8.9832 -3.5559 9.3464
4.67 9.9829 -0.58445 -7.8052 -6.2513
4.68 9.506 -3.1043 -9.4524 -3.2637
4.69 6.2049 -7.8422 -7.3513 6.7792
4.7 8.0111 5.9852 -2.4977 -9.683
4.71 8.4816 -5.2974 -9.979 0.64843
4.72 6.0823 7.9376 -0.70886 -9.9748
4.73 4.6668 -8.8442 -4.1658 9.091
4.74 6.9932 7.1481 -1.4661 -9.8919
4.75 9.1944 3.9322 -4.2134 -9.069
4.76 2.5195 -9.6774 0.56257 9.9842
4.77 6.4667 7.6277 -1.014 -9.9485
4.78 2.6716 9.6365 1.4515 -9.8941
4.79 4.9322 8.6991 0.11005 -9.9994
4.8 2.8996 -9.5704 -0.24223 9.9971
4.81 5.0246 8.646 0.048531 -9.9999
4.82 9.8778 -1.5588 -8.5078 -5.2553
4.83 7.4899 6.6258 -1.9383 -9.8104
4.84 9.8354 1.8068 -5.937 -8.0468
4.85 5.5889 -8.2924 -6.1483 7.8866
4.86 7.6588 -6.4298 -9.4669 3.2214
4.87 9.8166 1.9062 -5.8572 -8.1051
4.88 6.4517 7.6404 -1.0018 -9.9497
4.89 2.0322 9.7913 1.789 -9.8387
4.9 9.261 -3.7727 -9.7509 -2.218
4.91 9.1133 4.1168 -4.0619 -9.1379
4.92 5.5447 -8.3221 -6.0573 7.9567
4.93 9.9878 -0.4932 -7.7369 -6.3357
4.94 6.1647 7.8738 -0.77268 -9.9701
4.95 8.5568 -5.175 -9.9923 0.39247
4.96 8.8189 4.7145 -3.5687 -9.3415
4.97 9.106 4.1328 -4.0488 -9.1437
4.98 7.9636 -6.0483 -9.7283 2.3152
4.99 9.4704 3.2112 -4.8021 -8.7715
5 8.2086 -5.7113 -9.8796 1.5469
5.01 9.0722 -4.2066 -9.891 -1.4726
5.02 4.7872 -8.7797 -4.4324 8.964
5.03 7.0791 7.063 -1.5443 -9.88
5.04 8.0913 5.8763 -2.5912 -9.6585
5.05 5.5759 8.3011 -0.33289 -9.9945
5.06 4.2123 -9.0695 -3.1497 9.491
5.07 6.7423 7.3852 -1.2453 -9.9222
5.08 6.6371 7.4799 -1.1557 -9.933
5.09 9.2855 -3.712 -9.7276 -2.3181
5.1 9.261 -3.7727 -9.7509 -2.218
5.11 6.6479 -7.4703 -8.1226 5.833
5.12 8.3664 -5.4775 -9.9465 1.0332
5.13 8.4374 -5.3675 -9.9682 0.79703
5.14 5.4834 -8.3625 -5.9305 8.0517
5.15 3.66 9.3061 0.89809 -9.9596
5.16 7.8686 6.1713 -2.337 -9.7231
5.17 9.924 1.2305 -6.3974 -7.6859
5.18 2.196 -9.7559 1.2269 9.9244
5.19 7.4386 -6.6834 -9.2323 3.8425
5.2 9.8136 1.922 -5.8445 -8.1143
5.21 4.3677 8.9957 0.47213 -9.9888
5.22 9.0202 4.3169 -3.8974 -9.2093
5.23 6.0536 -7.9596 -7.0683 7.0738
5.24 3.3979 9.405 1.0491 -9.9448
5.25 3.3979 9.405 1.0491 -9.9448
5.26 2.8368 -9.5892 -0.10775 9.9994
5.27 9.5977 2.808 -5.1294 -8.5842
5.28 8.4374 -5.3675 -9.9682 0.79703
5.29 3.5141 -9.3622 -1.5866 9.8733
5.3 9.6498 -2.6231 -9.1894 -3.944
5.31 9.7306 2.3057 -5.5357 -8.3281
5.32 9.0722 -4.2066 -9.891 -1.4726
5.33 7.2198 -6.9191 -8.9647 4.431
5.34 2.5834 -9.6605 0.42888 9.9908
5.35 3.9892 -9.1699 -2.6487 9.6428
5.36 7.1638 6.9771 -1.6227 -9.8675
5.37 9.8136 1.922 -5.8445 -8.1143
5.38 7.4386 -6.6834 -9.2323 3.8425
5.39 6.2628 -7.7959 -7.4573 6.6625
5.4 9.8999 1.4112 -6.2535 -7.8035
5.41 4.9146 8.709 0.12168 -9.9993
5.42 4.6914 8.8312 0.2672 -9.9964
5.43 6.934 -7.2055 -8.5679 5.1566
5.44 9.1967 -3.927 -9.8062 -1.9592
5.45 5.9005 -8.0737 -6.7731 7.3569
5.46 8.2485 -5.6535 -9.8989 1.4185
5.47 3.7534 -9.2689 -2.1202 9.7727
